,_id,title,artist,song_id,analysis,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,k_cluster
5094,6230404e0d44552013984d93,Most Of All,B.J. Thomas,4T1TSoRaDPP0UxEYk7guXb,"[ 6.640e-01  4.730e-01  4.290e-01  6.400e-03  9.000e+00  1.260e-01
 -8.558e+00  1.000e+00  2.570e-02]",0.664,0.473,0.429,0.0064,9.0,0.126,-8.558,1.0,0.0257,3.0
5095,623040520d44552013984d99,The Green Grass Starts To Grow,Dionne Warwick,6rX81kZu3gr6uuV86L6nrY,"[ 6.1500e-01  5.7700e-01  4.8700e-01  3.6900e-04  2.0000e+00  1.2100e-01
 -1.1661e+01  1.0000e+00  3.7100e-02]",0.615,0.577,0.487,0.000369,2.0,0.121,-11.661,1.0,0.0371,4.0
5096,623040550d44552013984d9e,Stop The War Now,Edwin Starr,1wsUotTLbe40MMumTDIaV3,[ 0.132  0.726  0.755  0.     1.     0.178 -7.242  0.     0.12 ],0.132,0.726,0.755,0.0,1.0,0.178,-7.242,0.0,0.12,7.0
5097,623040560d44552013984da1,Born To Wander,Rare Earth,42C6QluWaSi7Ws2iE6OwIc,"[ 4.8800e-01  5.6100e-01  6.3200e-01  7.0900e-06  2.0000e+00  1.5300e-01
 -1.2348e+01  1.0000e+00  4.1700e-02]",0.488,0.561,0.632,7.09e-06,2.0,0.153,-12.348,1.0,0.0417,4.0
5098,623040590d44552013984da5,Paranoid,Black Sabbath,1Y373MqadDRtclJNdnUXVc,"[ 4.5200e-05  4.1200e-01  6.5800e-01  7.7400e-04  4.0000e+00  1.7600e-01
 -1.2051e+01  0.0000e+00  7.0800e-02]",4.52e-05,0.412,0.658,0.000774,4.0,0.176,-12.051,0.0,0.0708,7.0
5099,6230405c0d44552013984dab,"Precious, Precious",Jackie Moore,4HNUAQvD91QvdWvkmTyYml,"[ 4.33e-01  7.50e-01  5.06e-01  3.33e-06  1.00e+00  1.21e-01 -9.97e+00
  1.00e+00  6.54e-02]",0.433,0.75,0.506,3.33e-06,1.0,0.121,-9.97,1.0,0.0654,4.0
5100,6230405f0d44552013984daf,When The Party Is Over,Robert John,2ozyLjR26GmlEEeobC0OYE,"[  0.374    0.432    0.427    0.892    5.       0.442  -12.698    1.
   0.0414]",0.374,0.432,0.427,0.892,5.0,0.442,-12.698,1.0,0.0414,2.0
5101,623040600d44552013984db2,Somebody's Watching You,Little Sister,1NTUGz7kHyFndmHla1zM8h,"[ 7.3700e-01  8.3600e-01  6.4100e-01  4.5100e-06  1.0000e+01  1.1900e-01
 -1.0034e+01  1.0000e+00  6.1200e-02]",0.737,0.836,0.641,4.51e-06,10.0,0.119,-10.034,1.0,0.0612,3.0
5102,623040610d44552013984db5,Amazing Grace,Judy Collins,6Sueudn0VQA4AXRsFKQbFl,"[  0.945    0.192    0.263    0.       3.       0.203  -11.83     1.
   0.0332]",0.945,0.192,0.263,0.0,3.0,0.203,-11.83,1.0,0.0332,4.0
5103,623040630d44552013984db9,Black Night,Deep Purple,7yn7rpRvg6XCq10B94etIp,"[  0.165    0.497    0.787    0.522    9.       0.17   -11.039    1.
   0.0734]",0.165,0.497,0.787,0.522,9.0,0.17,-11.039,1.0,0.0734,2.0
5104,623040650d44552013984dbc,Flesh And Blood,Johnny Cash,3cmS0fJIpGyUipk3iVg5vM,"[ 5.9800e-01  4.9900e-01  3.6700e-01  5.7700e-03  9.0000e+00  1.2900e-01
 -1.0877e+01  1.0000e+00  4.5100e-02]",0.598,0.499,0.367,0.00577,9.0,0.129,-10.877,1.0,0.0451,3.0
5105,623040670d44552013984dc0,Mean Mistreater,Grand Funk Railroad,1qKSrG553yLwxUVR4el9Vs,"[  0.819    0.376    0.386    0.0124   9.       0.11   -11.492    0.
   0.0392]",0.819,0.376,0.386,0.0124,9.0,0.11,-11.492,0.0,0.0392,6.0
5106,623040690d44552013984dc4,Church Street Soul Revival,Tommy James,7MyVp7sr63GlxXXGswRDzQ,"[ 1.000e-01  4.380e-01  8.120e-01  1.170e-06  7.000e+00  3.980e-01
 -9.922e+00  1.000e+00  1.120e-01]",0.1,0.438,0.812,1.17e-06,7.0,0.398,-9.922,1.0,0.112,0.0
5107,6230406a0d44552013984dc7,Your Time To Cry,Joe Simon,0WhPM7bUxb8yVg3FD9VA9J,"[ 7.6600e-01  5.7300e-01  4.3500e-01  1.3900e-05  9.0000e+00  3.4700e-01
 -1.0502e+01  0.0000e+00  4.1400e-02]",0.766,0.573,0.435,1.39e-05,9.0,0.347,-10.502,0.0,0.0414,6.0
5108,6230406b0d44552013984dca,Whiter Shade Of Pale,R.B. Greaves,0kItEnZ0eXu6DZTMwpROhO,"[  0.54     0.376    0.408    0.0119  11.       0.222  -10.122    1.
   0.0277]",0.54,0.376,0.408,0.0119,11.0,0.222,-10.122,1.0,0.0277,3.0
5109,6230406c0d44552013984dcd,Maggie,Redbone,2gsRZD8bNwwTWHTdlXXHYH,[ 0.217   0.531   0.95    0.0557 11.      0.065  -3.784   1.      0.151 ],0.217,0.531,0.95,0.0557,11.0,0.065,-3.784,1.0,0.151,0.0
5110,6230406d0d44552013984dd0,Coal Miner's Daughter,Loretta Lynn,3mM14WXoPaLRjjkmxHe99L,"[ 8.360e-01  6.040e-01  3.540e-01  4.740e-03  9.000e+00  1.030e-01
 -1.407e+01  1.000e+00  3.130e-02]",0.836,0.604,0.354,0.00474,9.0,0.103,-14.07,1.0,0.0313,3.0
5111,6230406f0d44552013984dd3,Sing High - Sing Low,Anne Murray,72SwWPlMPKnyJO1AlkQivg,"[  0.388    0.485    0.591    0.       7.       0.434  -12.236    1.
   0.0486]",0.388,0.485,0.591,0.0,7.0,0.434,-12.236,1.0,0.0486,3.0
5112,623040700d44552013984dd6,Bridget The Midget (The Queen Of The Blues),Ray Stevens,3Q3jr0TmGMEjFieUO0hBOw,"[ 6.1100e-01  3.4100e-01  7.0300e-01  3.0800e-04  5.0000e+00  9.0500e-01
 -1.5473e+01  0.0000e+00  1.3000e-01]",0.611,0.341,0.703,0.000308,5.0,0.905,-15.473,0.0,0.13,6.0
5113,623040720d44552013984dda,They Can't Take Away Our Music,Eric Burdon And War,4CLjToxtTSiMzkVuBaKkeQ,"[ 5.4000e-01  5.3800e-01  2.8000e-01  4.2000e-06  4.0000e+00  5.9600e-01
 -1.2624e+01  1.0000e+00  4.6500e-02]",0.54,0.538,0.28,4.2e-06,4.0,0.596,-12.624,1.0,0.0465,4.0
5114,623040740d44552013984dde,Are You My Woman? (Tell Me So),The Chi-lites,7B32ckntos5QYbV9o7GF3q,"[ 2.150e-01  7.230e-01  8.730e-01  2.130e-06  9.000e+00  7.920e-02
 -6.749e+00  0.000e+00  5.240e-02]",0.215,0.723,0.873,2.13e-06,9.0,0.0792,-6.749,0.0,0.0524,1.0
5115,623040770d44552013984de3,Wrap It Up,Archie Bell & The Drells,5cvhdQNFd0Wo3o57OEulPD,"[ 1.050e-01  7.110e-01  6.920e-01  1.690e-03  5.000e+00  3.970e-01
 -7.782e+00  1.000e+00  3.080e-02]",0.105,0.711,0.692,0.00169,5.0,0.397,-7.782,1.0,0.0308,0.0
5116,623040790d44552013984de6,God Bless Whoever Sent You,The Originals,2dnUxyCOfoMgQQbMZprkof,"[ 5.520e-01  4.580e-01  5.420e-01  3.390e-03  6.000e+00  1.440e-01
 -1.045e+01  1.000e+00  3.860e-02]",0.552,0.458,0.542,0.00339,6.0,0.144,-10.45,1.0,0.0386,3.0
5117,6230407a0d44552013984de9,Free To Carry On,The Sandpipers,1YYRxoIizffhsvCfJ2MF00,"[ 7.8200e-01  5.6700e-01  3.5600e-01  3.3300e-04  0.0000e+00  3.1200e-01
 -1.3382e+01  1.0000e+00  2.5600e-02]",0.782,0.567,0.356,0.000333,0.0,0.312,-13.382,1.0,0.0256,4.0
5118,623040880d44552013984df0,(I Can Feel Those Vibrations) This Love Is Real,Jackie Wilson,2QM3bCcmAwiuwDvhIispV8,[ 0.429  0.63   0.8    0.     2.     0.3   -6.002  1.     0.15 ],0.429,0.63,0.8,0.0,2.0,0.3,-6.002,1.0,0.15,5.0
5119,623040a50d44552013984e11,I Hear You Knocking,Dave Edmunds,6SGIfyXBjvwCvVumbuI44k,"[ 2.330e-02  7.500e-01  6.150e-01  1.650e-04  4.000e+00  8.470e-02
 -8.956e+00  1.000e+00  3.860e-02]",0.0233,0.75,0.615,0.000165,4.0,0.0847,-8.956,1.0,0.0386,5.0
5120,623040aa0d44552013984e18,Watching Scotty Grow,Bobby Goldsboro,6UWyHvsLmA1sRv1wwJORM2,"[ 4.740e-01  5.060e-01  4.010e-01  1.910e-03  2.000e+00  3.580e-01
 -1.196e+01  1.000e+00  3.300e-02]",0.474,0.506,0.401,0.00191,2.0,0.358,-11.96,1.0,0.033,4.0
5121,623040ac0d44552013984e1c,"Get Up, Get Into It, Get Involved (Pt. 1)",James Brown,1E5ZAgjqiDdnzfe4E52ghX,"[ 4.7500e-01  7.3600e-01  8.9100e-01  2.3400e-03  7.0000e+00  7.4100e-02
 -1.3207e+01  1.0000e+00  8.2300e-02]",0.475,0.736,0.891,0.00234,7.0,0.0741,-13.207,1.0,0.0823,0.0
5122,623040af0d44552013984e22,If You Could Read My Mind,Gordon Lightfoot,57ct8jKi6trntXiRV0NnXi,"[ 7.4500e-01  6.1200e-01  2.4000e-01  7.8600e-05  9.0000e+00  1.1500e-01
 -1.2821e+01  1.0000e+00  3.3000e-02]",0.745,0.612,0.24,7.86e-05,9.0,0.115,-12.821,1.0,0.033,3.0
5123,623040b10d44552013984e26,One Bad Apple,The Osmonds,50UoJUrslRVqG0cg6uboyn,[ 0.382   0.6     0.567   0.      0.      0.213  -7.163   1.      0.0398],0.382,0.6,0.567,0.0,0.0,0.213,-7.163,1.0,0.0398,5.0
5124,623040b60d44552013984e2d,Let Your Love Go,Bread,51J3qZhkR2CNHjP6a5X9Ao,[ 0.0681  0.663   0.848   0.      9.      0.114  -9.652   1.      0.0439],0.0681,0.663,0.848,0.0,9.0,0.114,-9.652,1.0,0.0439,0.0
5125,623040b90d44552013984e32,1900 Yesterday,Liz Damon's Orient Express,5UsiMHzHpuoGnG7RpBZkfJ,"[ 8.9700e-01  6.0500e-01  2.3400e-01  1.5100e-03  8.0000e+00  1.1400e-01
 -1.7226e+01  1.0000e+00  2.6500e-02]",0.897,0.605,0.234,0.00151,8.0,0.114,-17.226,1.0,0.0265,3.0
5126,623040bd0d44552013984e38,Temptation Eyes,The Grass Roots,2oWuaJStqkos5vsvrOJH74,"[ 1.040e-02  5.550e-01  8.690e-01  1.560e-04  3.000e+00  1.080e-01
 -5.479e+00  1.000e+00  2.780e-02]",0.0104,0.555,0.869,0.000156,3.0,0.108,-5.479,1.0,0.0278,5.0
5127,623040c10d44552013984e3f,Apeman,The Kinks,1NXUWyPJk5kO6DQJ5t7bDu,"[ 5.68e-01  6.83e-01  7.28e-01  5.08e-05  9.00e+00  3.84e-02 -8.92e+00
  1.00e+00  2.59e-01]",0.568,0.683,0.728,5.08e-05,9.0,0.0384,-8.92,1.0,0.259,3.0
5128,623040c60d44552013984e46,D.O.A.,Bloodrock,0whBqRSuzEa2ZLv1LeG3K6,[ 0.636   0.344   0.433   0.      4.      0.373  -7.869   0.      0.0329],0.636,0.344,0.433,0.0,4.0,0.373,-7.869,0.0,0.0329,6.0
5129,623040c90d44552013984e4b,Fresh As A Daisy,Emitt Rhodes,0ntV55n5Bm4TF0nkLNjTBt,"[  0.137    0.642    0.498    0.0509   0.       0.0787 -10.149    1.
   0.0298]",0.137,0.642,0.498,0.0509,0.0,0.0787,-10.149,1.0,0.0298,5.0
5130,623040ca0d44552013984e4e,Sweet Mary,Wadsworth Mansion,2MtvFTVy5qjzKe6ytzfcBv,"[  0.113    0.692    0.629    0.      10.       0.0251 -10.714    1.
   0.0401]",0.113,0.692,0.629,0.0,10.0,0.0251,-10.714,1.0,0.0401,0.0
5131,623040d00d44552013984e57,When I'm Dead And Gone,McGuinness Flint,78lRnpdXrfyzxTa4RxnuAt,"[ 4.680e-01  5.110e-01  6.890e-01  4.150e-05  2.000e+00  3.250e-02
 -1.463e+01  1.000e+00  3.040e-02]",0.468,0.511,0.689,4.15e-05,2.0,0.0325,-14.63,1.0,0.0304,4.0
5132,623040d30d44552013984e5c,Cheryl Moana Marie,John Rowles,1hGbQq5Exj9upkKBHKCiuz,"[ 6.100e-03  4.870e-01  5.150e-01  2.530e-02  8.000e+00  1.660e-01
 -8.112e+00  1.000e+00  3.380e-02]",0.0061,0.487,0.515,0.0253,8.0,0.166,-8.112,1.0,0.0338,0.0
5133,623040d40d44552013984e5f,(Theme From) Love Story,Henry Mancini And His Orchestra,0zH63dNKyJBCxWROIVODnU,"[  0.962    0.319    0.178    0.951    9.       0.083  -17.064    0.
   0.0294]",0.962,0.319,0.178,0.951,9.0,0.083,-17.064,0.0,0.0294,6.0
5134,623040d70d44552013984e63,Jody's Got Your Girl And Gone,Johnnie Taylor,4cuu41Cglk9Wb6bbKXaz97,"[  0.297    0.793    0.3      0.      10.       0.102  -16.178    0.
   0.0382]",0.297,0.793,0.3,0.0,10.0,0.102,-16.178,0.0,0.0382,1.0
5135,623040d80d44552013984e66,Don't Let The Green Grass Fool You,Wilson Pickett,79krwDoFzJ6dbNRwceAwgH,"[ 4.42e-01  5.73e-01  7.07e-01  2.41e-04  6.00e+00  1.23e-01 -8.29e+00
  0.00e+00  6.32e-02]",0.442,0.573,0.707,0.000241,6.0,0.123,-8.29,0.0,0.0632,6.0
5136,623040da0d44552013984e69,Problem Child,Mark Lindsay,5o9bBZNABkVHFUu9xDIDJm,"[ 4.700e-01  3.100e-01  5.580e-01  1.820e-03  5.000e+00  2.080e-01
 -9.366e+00  1.000e+00  4.720e-02]",0.47,0.31,0.558,0.00182,5.0,0.208,-9.366,1.0,0.0472,4.0
5137,623040dd0d44552013984e6e,One Night Stand,The Magic Lanterns,41qxoOCmUubvnBsBkHyjXB,"[ 4.6100e-03  5.8600e-01  6.0800e-01  0.0000e+00  0.0000e+00  9.2000e-02
 -1.0109e+01  1.0000e+00  3.6200e-02]",0.00461,0.586,0.608,0.0,0.0,0.092,-10.109,1.0,0.0362,5.0
5138,623040de0d44552013984e71,Bed Of Rose's,The Statler Brothers,7GJHKjgG9MZEAbTc0xCN7K,[  0.421   0.768   0.491   0.      9.      0.114 -10.628   1.      0.033],0.421,0.768,0.491,0.0,9.0,0.114,-10.628,1.0,0.033,3.0
5139,623040e00d44552013984e74,Where Are We Going,Bobby Bloom,2aLDkROo7XYPtJSVo5wi5h,"[ 1.970e-01  7.840e-01  7.010e-01  9.100e-04  1.000e+00  1.350e-01
 -7.347e+00  1.000e+00  7.150e-02]",0.197,0.784,0.701,0.00091,1.0,0.135,-7.347,1.0,0.0715,5.0
5140,623040e30d44552013984e79,It's Up To You Petula,Edison Lighthouse,0aG1yieAtCn99A5oxuVnQv,[ 0.444   0.535   0.76    0.     10.      0.0681 -6.779   1.      0.0462],0.444,0.535,0.76,0.0,10.0,0.0681,-6.779,1.0,0.0462,0.0
5141,623040e50d44552013984e7d,You're A Big Girl Now,The Stylistics,5C7WGqaFxmYsWi0OpV6blr,[ 0.435   0.431   0.479   0.      6.      0.277  -9.759   1.      0.0371],0.435,0.431,0.479,0.0,6.0,0.277,-9.759,1.0,0.0371,3.0
5142,623040e60d44552013984e80,I Got To Tell Somebody,Betty Everett,5ZhEJgoP9uBJoAhTDVqAFm,"[  0.453    0.688    0.401    0.0556   9.       0.281  -12.171    1.
   0.0312]",0.453,0.688,0.401,0.0556,9.0,0.281,-12.171,1.0,0.0312,3.0
5143,623040e80d44552013984e83,Now I'm A Woman,Nancy Wilson,5PSBaANCAZkfyX7UVvMmIP,"[ 9.0700e-01  3.7500e-01  3.8500e-01  1.8700e-04  2.0000e+00  1.8000e-01
 -1.1104e+01  0.0000e+00  3.9100e-02]",0.907,0.375,0.385,0.000187,2.0,0.18,-11.104,0.0,0.0391,6.0
5144,623040e90d44552013984e86,Help Me Make It Through The Night,Sammi Smith,2XWmbwp9FBAaFcSE9BLQzc,"[ 6.050e-01  5.590e-01  3.500e-01  4.430e-04  8.000e+00  1.020e-01
 -1.201e+01  1.000e+00  2.450e-02]",0.605,0.559,0.35,0.000443,8.0,0.102,-12.01,1.0,0.0245,3.0
5145,623040ea0d44552013984e89,Fly Little White Dove Fly,The Bells,2tRynkbhlhC4x37Eful35i,"[ 5.5500e-01  4.7900e-01  5.2000e-01  2.7200e-06  1.0000e+00  7.5100e-02
 -1.1629e+01  1.0000e+00  4.3700e-02]",0.555,0.479,0.52,2.72e-06,1.0,0.0751,-11.629,1.0,0.0437,4.0
5146,623040f30d44552013984e92,Mama's Pearl,Jackson 5,20a2Sdul23BOafd2X37Dlv,"[ 3.590e-01  6.340e-01  8.190e-01  4.980e-06  5.000e+00  1.800e-01
 -6.786e+00  0.000e+00  4.800e-02]",0.359,0.634,0.819,4.98e-06,5.0,0.18,-6.786,0.0,0.048,7.0
5147,623041000d44552013984ea4,For All We Know,Carpenters,5llfFWv1tH61nENrsjg3KZ,"[ 8.7900e-01  3.0700e-01  2.3700e-01  1.6500e-05  7.0000e+00  8.7100e-02
 -1.3437e+01  1.0000e+00  3.0400e-02]",0.879,0.307,0.237,1.65e-05,7.0,0.0871,-13.437,1.0,0.0304,3.0
5148,623041030d44552013984ea9,Me And Bobby McGee,Janis Joplin,1IqFh00G2kvvMm8pRMpehA,"[ 3.030e-01  4.300e-01  4.630e-01  5.840e-05  2.000e+00  1.520e-01
 -1.096e+01  1.000e+00  4.420e-02]",0.303,0.43,0.463,5.84e-05,2.0,0.152,-10.96,1.0,0.0442,4.0
5149,623041070d44552013984eaf,Just My Imagination (Running Away With Me),The Temptations,39Bd345OWEhRNyfayhp9gv,"[ 8.8000e-01  4.2500e-01  2.4200e-01  1.1800e-02  0.0000e+00  1.9500e-01
 -1.5424e+01  1.0000e+00  2.6700e-02]",0.88,0.425,0.242,0.0118,0.0,0.195,-15.424,1.0,0.0267,4.0
5150,623041140d44552013984ebf,Cried Like A Baby,Bobby Sherman,2s3AAZ3nRXseiqy3udyHbF,"[ 6.660e-01  4.320e-01  5.510e-01  1.930e-04  1.000e+00  5.600e-01
 -9.839e+00  1.000e+00  4.740e-02]",0.666,0.432,0.551,0.000193,1.0,0.56,-9.839,1.0,0.0474,4.0
5151,623041150d44552013984ec2,Just Seven Numbers (Can Straighten Out My Life),Four Tops,3PVpXZ2ER1lijdnvBHjyml,"[  0.0287   0.42     0.583    0.       7.       0.186  -10.208    0.
   0.0337]",0.0287,0.42,0.583,0.0,7.0,0.186,-10.208,0.0,0.0337,1.0
5152,623041170d44552013984ec6,Theme From Love Story,Francis Lai And His Orchestra,5N3fRsgfHeXRqpYZGGSgMl,"[  0.966    0.236    0.189    0.883    9.       0.0706 -17.212    0.
   0.031 ]",0.966,0.236,0.189,0.883,9.0,0.0706,-17.212,0.0,0.031,6.0
5153,6230411c0d44552013984ece,Blue Money,Van Morrison,7xl2NWfTiZzTycHhDwws7u,"[ 7.8700e-01  6.6500e-01  4.6000e-01  1.5000e-03  2.0000e+00  6.0100e-02
 -1.4902e+01  1.0000e+00  4.1000e-02]",0.787,0.665,0.46,0.0015,2.0,0.0601,-14.902,1.0,0.041,4.0
5154,6230411e0d44552013984ed1,(Where Do I Begin) Love Story,Andy Williams,45FLu3nL1iMYXYPzhqLdko,"[ 5.1200e-01  2.5900e-01  4.7300e-01  1.5000e-06  6.0000e+00  4.0000e-01
 -1.0187e+01  1.0000e+00  3.2400e-02]",0.512,0.259,0.473,1.5e-06,6.0,0.4,-10.187,1.0,0.0324,3.0
5155,623041200d44552013984ed5,Country Road,James Taylor,2OBaVeRFXblWxoZHC4sryf,"[ 7.5300e-01  5.2000e-01  2.9700e-01  5.6200e-04  2.0000e+00  1.0900e-01
 -1.7211e+01  1.0000e+00  4.4900e-02]",0.753,0.52,0.297,0.000562,2.0,0.109,-17.211,1.0,0.0449,4.0
5156,623041210d44552013984ed8,Hang On To Your Life,The Guess Who,6i4f0NcyyaGwx2106OlxJF,"[ 1.2500e-02  4.1400e-01  5.3700e-01  8.6200e-05  5.0000e+00  6.9700e-02
 -1.1445e+01  1.0000e+00  5.1900e-02]",0.0125,0.414,0.537,8.62e-05,5.0,0.0697,-11.445,1.0,0.0519,0.0
5157,623041270d44552013984ee1,Wild World,Cat Stevens,7mjSHL2Eb0kAwiKbvNNyD9,"[ 3.45e-01  4.80e-01  5.42e-01  6.09e-04  0.00e+00  1.13e-01 -8.51e+00
  1.00e+00  3.48e-02]",0.345,0.48,0.542,0.000609,0.0,0.113,-8.51,1.0,0.0348,5.0
5158,6230412b0d44552013984ee7,Chairman Of The Board,Chairman Of The Board,59s74rmbVxLQxjnzQ6Whkd,"[ 5.48e-01  5.22e-01  4.03e-01  3.36e-05  1.00e+00  3.09e-01 -9.93e+00
  1.00e+00  3.09e-02]",0.548,0.522,0.403,3.36e-05,1.0,0.309,-9.93,1.0,0.0309,4.0
5159,6230412c0d44552013984eea,I Love You For All Seasons,The Fuzz,03DQO1cC5RzTWRxJLzJCgy,"[  0.567    0.477    0.464    0.       7.       0.487  -10.818    0.
   0.0272]",0.567,0.477,0.464,0.0,7.0,0.487,-10.818,0.0,0.0272,6.0
5160,6230412f0d44552013984eef,One Toke Over The Line,Brewer And Shipley,5NU6nNizcd38J1xJi1tGXE,"[ 1.560e-01  5.810e-01  8.060e-01  4.530e-06  0.000e+00  2.150e-01
 -8.158e+00  1.000e+00  3.350e-02]",0.156,0.581,0.806,4.53e-06,0.0,0.215,-8.158,1.0,0.0335,5.0
5161,623041300d44552013984ef2,Freedom,The Isley Brothers,6G0TxXy9TqE1GsGpgYcUO6,"[ 1.470e-01  4.180e-01  5.420e-01  2.090e-05  7.000e+00  8.110e-02
 -9.422e+00  1.000e+00  5.530e-02]",0.147,0.418,0.542,2.09e-05,7.0,0.0811,-9.422,1.0,0.0553,0.0
5162,623041320d44552013984ef5,Keep The Customer Satisfied,Gary Puckett,2Rh1ekvjYIsreUGcypen3x,"[  0.183    0.589    0.654    0.       2.       0.115  -11.649    1.
   0.0351]",0.183,0.589,0.654,0.0,2.0,0.115,-11.649,1.0,0.0351,5.0
5163,623041330d44552013984ef8,Triangle Of Love (Hey Diddle Diddle),The Presidents,3sTZxpxVDrgHCq8W1JB6UN,[ 0.581   0.39    0.79    0.      0.      0.0823 -8.963   1.      0.108 ],0.581,0.39,0.79,0.0,0.0,0.0823,-8.963,1.0,0.108,4.0
5164,623041370d44552013984efe,Heavy Makes You Happy (Sha-Na-Boom Boom),The Staple Singers,1S3OqZh8U8tYXX4lMALCHX,"[  0.523    0.668    0.675    0.0911   0.       0.355  -10.485    1.
   0.0317]",0.523,0.668,0.675,0.0911,0.0,0.355,-10.485,1.0,0.0317,4.0
5165,623041380d44552013984f01,Ain't It A Sad Thing,R. Dean Taylor,3aQf3GpxbiJWA0VgH3ayKU,"[ 4.880e-01  4.910e-01  9.080e-01  3.220e-03  7.000e+00  6.800e-02
 -3.366e+00  1.000e+00  4.510e-02]",0.488,0.491,0.908,0.00322,7.0,0.068,-3.366,1.0,0.0451,0.0
5166,6230413a0d44552013984f05,What's Going On,Marvin Gaye,3Um9toULmYFGCpvaIPFw7l,[ 0.447   0.283   0.716   0.      1.      0.399  -9.632   0.      0.0986],0.447,0.283,0.716,0.0,1.0,0.399,-9.632,0.0,0.0986,7.0
5167,6230413b0d44552013984f08,Oye Como Va,Santana,5u6y4u5EgDv0peILf60H5t,"[  0.301    0.736    0.379    0.345    7.       0.104  -13.208    1.
   0.0539]",0.301,0.736,0.379,0.345,7.0,0.104,-13.208,1.0,0.0539,2.0
5168,6230413d0d44552013984f0c,Everything Is Good About You,The Lettermen,1YiY2Y9efmHPEKMv6S9ewR,"[ 3.7900e-01  7.2100e-01  3.1400e-01  1.8500e-06  7.0000e+00  1.1100e-01
 -1.4966e+01  0.0000e+00  3.8900e-02]",0.379,0.721,0.314,1.85e-06,7.0,0.111,-14.966,0.0,0.0389,6.0
5169,6230413e0d44552013984f0f,Free,Chicago,37T5c63saiPcNoa3DZhANs,"[ 5.410e-04  3.200e-01  9.850e-01  1.140e-04  5.000e+00  9.670e-01
 -5.383e+00  0.000e+00  1.990e-01]",0.000541,0.32,0.985,0.000114,5.0,0.967,-5.383,0.0,0.199,7.0
5170,623041400d44552013984f12,Lonely Teardrops,Brian Hyland,6jO2YmZgkLvGNfzvFWTL9N,"[ 4.24e-01  4.38e-01  6.09e-01  1.43e-04  7.00e+00  6.15e-02 -8.28e+00
  1.00e+00  2.90e-02]",0.424,0.438,0.609,0.000143,7.0,0.0615,-8.28,1.0,0.029,3.0
5171,623041420d44552013984f17,Ride A White Swan,Tyrannosaurus Rex,01vRKzCUSI0VWLDdV7HTox,[ 0.716   0.315   0.496   0.0468  1.      0.0871 -8.326   1.      0.0323],0.716,0.315,0.496,0.0468,1.0,0.0871,-8.326,1.0,0.0323,4.0
5172,623041440d44552013984f1a,Eighteen,Alice Cooper,3YU9X8ryOR20beT7wOlDIJ,"[  0.249    0.618    0.413    0.0517   4.       0.131  -14.164    0.
   0.0302]",0.249,0.618,0.413,0.0517,4.0,0.131,-14.164,0.0,0.0302,7.0
5173,623041460d44552013984f1e,Do Me Right,Detroit Emeralds,6FVelAiV2XQY3F1x5FUPHk,"[ 2.600e-01  8.580e-01  7.030e-01  2.080e-05  2.000e+00  6.010e-02
 -9.234e+00  1.000e+00  4.250e-02]",0.26,0.858,0.703,2.08e-05,2.0,0.0601,-9.234,1.0,0.0425,5.0
5174,623041470d44552013984f21,Didn't It Look So Easy,The Stairsteps,5shvwnBwRJZOTurrvrmefj,[ 0.407   0.437   0.672   0.      9.      0.125  -8.019   1.      0.0391],0.407,0.437,0.672,0.0,9.0,0.125,-8.019,1.0,0.0391,0.0
5175,623041480d44552013984f24,My Sweet Lord,Billy Preston,0Rf1g7E3Ar7JaZ5GjVO4dp,[ 0.514   0.61    0.855   0.      6.      0.822  -5.384   1.      0.0425],0.514,0.61,0.855,0.0,6.0,0.822,-5.384,1.0,0.0425,0.0
5176,623041490d44552013984f27,Tulsa,Billy Joe Royal,4vE5gPMXr9ZSU4o38vxaIS,"[ 3.3700e-01  3.4900e-01  4.9400e-01  7.5600e-05  5.0000e+00  2.3000e-01
 -1.1596e+01  1.0000e+00  3.7500e-02]",0.337,0.349,0.494,7.56e-05,5.0,0.23,-11.596,1.0,0.0375,4.0
5177,6230414b0d44552013984f2b,Maria (You Were The Only One),Jimmy Ruffin,3TNN2pxq41DfN2xBcWpJ9L,"[ 5.4000e-01  3.5500e-01  4.9300e-01  3.2100e-04  0.0000e+00  1.4400e-01
 -1.1849e+01  0.0000e+00  3.1900e-02]",0.54,0.355,0.493,0.000321,0.0,0.144,-11.849,0.0,0.0319,6.0
5178,6230414c0d44552013984f2e,Ask Me No Questions,B.B. King,1xYMjKafRgMj9mr8fNgY85,"[  0.376    0.745    0.392    0.113    9.       0.0434 -13.785    1.
   0.0351]",0.376,0.745,0.392,0.113,9.0,0.0434,-13.785,1.0,0.0351,3.0
5179,6230414e0d44552013984f31,I Don't Know How To Love Him,Helen Reddy,0IGtmdyJSaminFfOyF8dfG,"[ 7.0100e-01  2.7000e-01  3.1200e-01  2.5700e-03  3.0000e+00  1.1600e-01
 -1.1306e+01  1.0000e+00  2.7900e-02]",0.701,0.27,0.312,0.00257,3.0,0.116,-11.306,1.0,0.0279,4.0
